#################################################################
#APDM Input Graph, this input graph includes 3 sections:
#section1 : general information
#section2 : nodes
#section3 : edges
#section4 : trueSubGraph (Optional)
#
#if nodes haven't information set weight to null
#################################################################
SECTION1 (General Information)
numNodes = 419
numEdges = 1086
usedAlgorithm = null
dataSource = MultiVarDataSet
numOfFeatures = 8
truth_features = null
END
#################################################################
SECTION2 (Nodes Information)
NodeID 2_pagerank 2_triangle_count 2_core_id 2_color_id 2_component_id 2_component_size 2_out_degree 2_in_degree
1621740 0.157209 0.000000 1.000000 0.000000 654110.000000 982462.000000 0.000000 1.000000
438924 6.987110 242.000000 10.000000 7.000000 654110.000000 982462.000000 348.000000 241.000000
1931747 0.175500 0.000000 1.000000 1.000000 1299235.000000 6.000000 0.000000 1.000000
4977446 0.360976 0.000000 10.000000 1.000000 654110.000000 982462.000000 16.000000 8.000000
1439141 0.305183 0.000000 7.000000 4.000000 654110.000000 982462.000000 0.000000 8.000000
3936237 1.329740 9.000000 10.000000 5.000000 654110.000000 982462.000000 30.000000 55.000000
3 0.199280 0.000000 9.000000 0.000000 654110.000000 982462.000000 4.000000 5.000000
567 0.341250 0.000000 5.000000 2.000000 654110.000000 982462.000000 1.000000 6.000000
356 0.150000 10.000000 10.000000 1.000000 654110.000000 982462.000000 20.000000 0.000000
211 0.150000 4.000000 8.000000 0.000000 654110.000000 982462.000000 8.000000 0.000000
2634280 0.192500 0.000000 1.000000 0.000000 654110.000000 982462.000000 0.000000 1.000000
424 2.277020 5.000000 10.000000 8.000000 654110.000000 982462.000000 85.000000 124.000000
520 0.150000 0.000000 2.000000 0.000000 654110.000000 982462.000000 2.000000 0.000000
308280 28.072200 614.000000 10.000000 13.000000 654110.000000 982462.000000 625.000000 1017.000000
805770 2.175160 0.000000 10.000000 2.000000 654110.000000 982462.000000 38.000000 80.000000
4821258 0.277500 0.000000 1.000000 1.000000 4141039.000000 2.000000 0.000000 1.000000
622 11.553900 0.000000 10.000000 0.000000 654110.000000 982462.000000 5.000000 10.000000
2313166 7.154170 358.000000 10.000000 2.000000 654110.000000 982462.000000 171.000000 377.000000
3406316 0.164417 0.000000 2.000000 0.000000 654110.000000 982462.000000 0.000000 2.000000
4155652 9.110580 443.000000 10.000000 3.000000 654110.000000 982462.000000 515.000000 525.000000
3308155 0.661475 0.000000 5.000000 2.000000 654110.000000 982462.000000 0.000000 11.000000
1686371 1078.380000 182.000000 10.000000 7.000000 654110.000000 982462.000000 66.000000 38011.000000
375073 2.323440 20.000000 10.000000 7.000000 654110.000000 982462.000000 298.000000 84.000000
2202436 3.060180 0.000000 10.000000 1.000000 654110.000000 982462.000000 31.000000 40.000000
2167401 0.820554 0.000000 10.000000 1.000000 654110.000000 982462.000000 27.000000 7.000000
3769196 10.072800 24.000000 10.000000 5.000000 654110.000000 982462.000000 242.000000 343.000000
3761510 1.188510 343.000000 10.000000 0.000000 654110.000000 982462.000000 106.000000 72.000000
4482903 0.187320 0.000000 6.000000 0.000000 654110.000000 982462.000000 0.000000 6.000000
4323888 0.256250 0.000000 2.000000 2.000000 654110.000000 982462.000000 0.000000 2.000000
4002833 0.373691 0.000000 5.000000 2.000000 654110.000000 982462.000000 0.000000 8.000000
2167661 0.574460 0.000000 10.000000 0.000000 654110.000000 982462.000000 34.000000 13.000000
2759316 0.572656 0.000000 6.000000 2.000000 654110.000000 982462.000000 0.000000 13.000000
4820652 1.128470 0.000000 10.000000 2.000000 654110.000000 982462.000000 32.000000 27.000000
510 0.150000 0.000000 10.000000 0.000000 654110.000000 982462.000000 14.000000 0.000000
609 0.150000 0.000000 1.000000 0.000000 226144.000000 2.000000 1.000000 0.000000
1637220 0.276967 0.000000 10.000000 2.000000 654110.000000 982462.000000 25.000000 7.000000
2562131 0.832893 0.000000 10.000000 5.000000 654110.000000 982462.000000 95.000000 31.000000
2112730 1.136960 0.000000 10.000000 2.000000 654110.000000 982462.000000 21.000000 19.000000
4627108 0.173360 0.000000 4.000000 1.000000 654110.000000 982462.000000 0.000000 4.000000
2391414 0.869761 9.000000 10.000000 4.000000 654110.000000 982462.000000 16.000000 32.000000
2344503 0.157209 0.000000 1.000000 0.000000 654110.000000 982462.000000 0.000000 1.000000
1778978 2.063670 317.000000 10.000000 2.000000 654110.000000 982462.000000 201.000000 133.000000
3770306 0.674412 2.000000 10.000000 0.000000 654110.000000 982462.000000 12.000000 17.000000
1094151 61.303300 2.000000 10.000000 1.000000 654110.000000 982462.000000 60.000000 2839.000000
3365679 0.380420 0.000000 10.000000 1.000000 654110.000000 982462.000000 13.000000 9.000000
1242563 2.672680 0.000000 10.000000 4.000000 654110.000000 982462.000000 67.000000 75.000000
1303327 0.592619 0.000000 10.000000 3.000000 654110.000000 982462.000000 0.000000 19.000000
521 0.556229 0.000000 10.000000 4.000000 654110.000000 982462.000000 27.000000 14.000000
1244166 0.400994 0.000000 4.000000 2.000000 654110.000000 982462.000000 0.000000 6.000000
447 3.221330 0.000000 10.000000 0.000000 654110.000000 982462.000000 39.000000 81.000000
426 0.150000 0.000000 10.000000 0.000000 654110.000000 982462.000000 12.000000 0.000000
301 0.293054 0.000000 8.000000 2.000000 654110.000000 982462.000000 5.000000 5.000000
1 0.150000 0.000000 10.000000 0.000000 4687297.000000 1.000000 0.000000 0.000000
2172268 0.861869 0.000000 10.000000 3.000000 654110.000000 982462.000000 18.000000 17.000000
308447 0.452177 0.000000 10.000000 0.000000 654110.000000 982462.000000 4.000000 8.000000
463 0.253568 0.000000 2.000000 0.000000 300635.000000 3.000000 1.000000 1.000000
1769708 0.218603 0.000000 2.000000 0.000000 654110.000000 982462.000000 0.000000 2.000000
4419948 0.171162 0.000000 5.000000 0.000000 654110.000000 982462.000000 0.000000 5.000000
650 0.524146 3.000000 10.000000 2.000000 654110.000000 982462.000000 22.000000 24.000000
60 0.522417 7.000000 10.000000 6.000000 654110.000000 982462.000000 105.000000 26.000000
2368015 0.844451 0.000000 10.000000 2.000000 654110.000000 982462.000000 7.000000 20.000000
2523323 1.089700 7.000000 10.000000 0.000000 654110.000000 982462.000000 29.000000 29.000000
3920231 0.538875 0.000000 10.000000 1.000000 654110.000000 982462.000000 24.000000 16.000000
750682 17.104000 202.000000 10.000000 2.000000 654110.000000 982462.000000 69.000000 624.000000
4152684 2.961920 12.000000 10.000000 6.000000 654110.000000 982462.000000 143.000000 74.000000
540 0.545561 0.000000 10.000000 2.000000 654110.000000 982462.000000 3.000000 12.000000
5293615 0.486118 0.000000 10.000000 5.000000 654110.000000 982462.000000 0.000000 18.000000
582 0.157969 0.000000 1.000000 1.000000 654110.000000 982462.000000 1.000000 1.000000
97326 22.347300 317.000000 10.000000 2.000000 654110.000000 982462.000000 48.000000 632.000000
4153866 3.040890 2.000000 10.000000 5.000000 654110.000000 982462.000000 91.000000 77.000000
2632420 0.213750 0.000000 1.000000 0.000000 49900.000000 3.000000 0.000000 1.000000
3815113 1.977190 120.000000 10.000000 8.000000 654110.000000 982462.000000 54.000000 57.000000
725615 0.446193 0.000000 10.000000 2.000000 654110.000000 982462.000000 31.000000 17.000000
3419555 0.217768 0.000000 7.000000 0.000000 654110.000000 982462.000000 0.000000 7.000000
1324899 1.531790 0.000000 3.000000 2.000000 654110.000000 982462.000000 0.000000 17.000000
1227477 0.332760 0.000000 1.000000 1.000000 654110.000000 982462.000000 0.000000 1.000000
5008651 0.677473 0.000000 10.000000 2.000000 654110.000000 982462.000000 29.000000 24.000000
797634 6.737920 128.000000 10.000000 4.000000 654110.000000 982462.000000 185.000000 182.000000
4877545 0.887510 0.000000 10.000000 2.000000 654110.000000 982462.000000 19.000000 17.000000
778737 1.039140 24.000000 10.000000 2.000000 654110.000000 982462.000000 35.000000 33.000000
233302 0.333078 0.000000 2.000000 0.000000 654110.000000 982462.000000 0.000000 3.000000
3663015 0.363449 0.000000 8.000000 0.000000 654110.000000 982462.000000 6.000000 3.000000
4987964 5.628660 341.000000 10.000000 2.000000 654110.000000 982462.000000 30.000000 505.000000
3639498 14.012700 629.000000 10.000000 6.000000 654110.000000 982462.000000 761.000000 369.000000
4292087 1.723940 11.000000 10.000000 2.000000 654110.000000 982462.000000 65.000000 56.000000
402438 0.479200 0.000000 10.000000 1.000000 654110.000000 982462.000000 0.000000 14.000000
5447510 0.602522 0.000000 5.000000 4.000000 654110.000000 982462.000000 0.000000 14.000000
1975851 21.773700 159.000000 10.000000 5.000000 654110.000000 982462.000000 0.000000 702.000000
185335 0.159113 0.000000 1.000000 0.000000 654110.000000 982462.000000 0.000000 1.000000
841067 6.295420 167.000000 10.000000 1.000000 654110.000000 982462.000000 125.000000 283.000000
1134854 6.407800 55.000000 10.000000 12.000000 654110.000000 982462.000000 64.000000 265.000000
560525 0.357072 0.000000 10.000000 2.000000 654110.000000 982462.000000 33.000000 3.000000
464339 0.175500 0.000000 1.000000 1.000000 1299235.000000 6.000000 0.000000 1.000000
2321566 1.566590 0.000000 10.000000 4.000000 654110.000000 982462.000000 28.000000 47.000000
461547 0.189000 0.000000 3.000000 0.000000 654110.000000 982462.000000 0.000000 3.000000
1922301 0.185914 0.000000 3.000000 1.000000 654110.000000 982462.000000 2.000000 1.000000
5231117 0.687738 0.000000 9.000000 2.000000 654110.000000 982462.000000 0.000000 12.000000
4214296 0.611247 0.000000 10.000000 2.000000 654110.000000 982462.000000 8.000000 16.000000
3714644 0.157209 0.000000 1.000000 0.000000 654110.000000 982462.000000 0.000000 1.000000
1848163 0.812426 29.000000 10.000000 1.000000 654110.000000 982462.000000 27.000000 27.000000
2879359 6.728420 48.000000 10.000000 4.000000 654110.000000 982462.000000 97.000000 248.000000
3156836 12.718300 80.000000 10.000000 5.000000 654110.000000 982462.000000 2185.000000 929.000000
507 0.150000 0.000000 4.000000 0.000000 654110.000000 982462.000000 4.000000 0.000000
557 1.718590 9.000000 10.000000 1.000000 654110.000000 982462.000000 18.000000 18.000000
328 0.150000 3.000000 7.000000 0.000000 654110.000000 982462.000000 7.000000 0.000000
625 0.309004 0.000000 10.000000 1.000000 654110.000000 982462.000000 18.000000 8.000000
4830821 0.724812 0.000000 3.000000 2.000000 654110.000000 982462.000000 0.000000 11.000000
4871400 1.082140 10.000000 10.000000 0.000000 654110.000000 982462.000000 18.000000 10.000000
150 0.396549 0.000000 10.000000 5.000000 654110.000000 982462.000000 37.000000 9.000000
194 0.150000 0.000000 4.000000 0.000000 654110.000000 982462.000000 4.000000 0.000000
3733839 10.244900 216.000000 10.000000 7.000000 654110.000000 982462.000000 420.000000 371.000000
3478502 2.668880 46.000000 10.000000 6.000000 654110.000000 982462.000000 34.000000 82.000000
3626158 14.212800 101.000000 10.000000 4.000000 654110.000000 982462.000000 479.000000 578.000000
90 0.150000 0.000000 9.000000 0.000000 654110.000000 982462.000000 9.000000 0.000000
1338088 0.171863 0.000000 2.000000 0.000000 654110.000000 982462.000000 0.000000 2.000000
128 0.539317 0.000000 10.000000 0.000000 654110.000000 982462.000000 22.000000 23.000000
1914202 0.363217 0.000000 10.000000 1.000000 654110.000000 982462.000000 13.000000 5.000000
630 0.838754 3.000000 10.000000 1.000000 654110.000000 982462.000000 9.000000 9.000000
24 0.150000 0.000000 1.000000 0.000000 654110.000000 982462.000000 1.000000 0.000000
152 0.150000 0.000000 10.000000 0.000000 654110.000000 982462.000000 14.000000 0.000000
1873489 0.157209 0.000000 1.000000 0.000000 654110.000000 982462.000000 0.000000 1.000000
4533656 0.305373 0.000000 4.000000 0.000000 654110.000000 982462.000000 0.000000 4.000000
0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
END
#################################################################
SECTION3 (Edges Information)
EndPoint0 EndPoint1 Weight
0 1 1.000000
3 3740977 1.000000
3 180638 1.000000
3 5293615 1.000000
3 402438 1.000000
18 2523323 1.000000
24 2698206 1.000000
40 3815113 1.000000
40 134883 1.000000
40 889163 1.000000
40 4292087 1.000000
40 3291810 1.000000
40 2999027 1.000000
40 1077015 1.000000
40 134883 1.000000
40 1077015 1.000000
40 3291810 1.000000
40 2999027 1.000000
40 3815113 1.000000
40 3815113 1.000000
40 3184791 1.000000
46 308280 1.000000
46 505064 1.000000
46 505064 1.000000
46 505064 1.000000
46 505064 1.000000
46 505064 1.000000
46 505064 1.000000
47 4948604 1.000000
47 4863834 1.000000
47 4863834 1.000000
53 1648415 1.000000
53 1648415 1.000000
53 5231117 1.000000
53 1648415 1.000000
53 718206 1.000000
53 1648415 1.000000
53 718206 1.000000
53 5231117 1.000000
53 3968113 1.000000
54 3211512 1.000000
54 3211512 1.000000
54 3211512 1.000000
54 5293071 1.000000
59 3211512 1.000000
59 3211512 1.000000
59 3211512 1.000000
59 3211512 1.000000
59 3211512 1.000000
59 5293071 1.000000
59 5293071 1.000000
60 4419948 1.000000
60 2975953 1.000000
60 632239 1.000000
60 2232278 1.000000
60 4419948 1.000000
60 5299090 1.000000
60 3761510 1.000000
60 1830737 1.000000
60 5350829 1.000000
60 4482903 1.000000
60 4197986 1.000000
60 3761510 1.000000
60 4419948 1.000000
60 2232278 1.000000
60 1830737 1.000000
60 2232278 1.000000
60 2232278 1.000000
60 4419948 1.000000
60 3761510 1.000000
60 2975953 1.000000
60 1778978 1.000000
60 2485233 1.000000
60 3419555 1.000000
60 4783409 1.000000
60 1830737 1.000000
60 2505670 1.000000
60 4153866 1.000000
60 3585698 1.000000
60 3585698 1.000000
60 1830737 1.000000
60 4153866 1.000000
60 2505670 1.000000
60 1778978 1.000000
60 2975953 1.000000
60 3761510 1.000000
60 4419948 1.000000
60 2232278 1.000000
60 4482903 1.000000
60 5299090 1.000000
60 5350829 1.000000
60 632239 1.000000
60 5359268 1.000000
60 3761510 1.000000
60 2975953 1.000000
60 1778978 1.000000
60 3761510 1.000000
60 5359268 1.000000
60 5350829 1.000000
60 1766593 1.000000
60 1766593 1.000000
60 2975953 1.000000
60 5299090 1.000000
60 4482903 1.000000
60 2232278 1.000000
60 2505670 1.000000
60 4155652 1.000000
60 2975953 1.000000
60 1766593 1.000000
60 632239 1.000000
60 1830737 1.000000
60 3585698 1.000000
60 3419555 1.000000
60 2485233 1.000000
60 5476792 1.000000
60 4058227 1.000000
60 4627108 1.000000
60 4155652 1.000000
60 4627108 1.000000
60 4155652 1.000000
60 1778978 1.000000
60 4155652 1.000000
60 4155652 1.000000
60 4058227 1.000000
60 5476792 1.000000
60 3585698 1.000000
60 1830737 1.000000
60 632239 1.000000
60 2975953 1.000000
60 1766593 1.000000
60 2232278 1.000000
60 4482903 1.000000
60 5299090 1.000000
60 1778978 1.000000
60 1830737 1.000000
60 4155652 1.000000
60 5299090 1.000000
60 4482903 1.000000
60 2232278 1.000000
60 1766593 1.000000
60 2975953 1.000000
60 3585698 1.000000
60 632239 1.000000
60 5476792 1.000000
60 4058227 1.000000
60 4627108 1.000000
60 2485233 1.000000
60 2505670 1.000000
60 3419555 1.000000
60 3761510 1.000000
60 3761510 1.000000
60 2975953 1.000000
60 3761510 1.000000
60 4197986 1.000000
60 3904460 1.000000
60 5476049 1.000000
74 4830821 1.000000
74 1324899 1.000000
90 2238114 1.000000
90 2238114 1.000000
90 2238114 1.000000
90 2238114 1.000000
90 2238114 1.000000
90 2238114 1.000000
90 2238114 1.000000
90 2238114 1.000000
90 2238114 1.000000
106 3733839 1.000000
106 4463602 1.000000
106 2879359 1.000000
106 3733839 1.000000
106 2879359 1.000000
106 3197072 1.000000
106 3733839 1.000000
106 2879359 1.000000
106 4463602 1.000000
106 2879359 1.000000
106 4463602 1.000000
106 3733839 1.000000
106 3733839 1.000000
106 3197072 1.000000
106 2879359 1.000000
106 3197072 1.000000
106 3733839 1.000000
106 4463602 1.000000
106 2879359 1.000000
106 3733839 1.000000
106 797634 1.000000
106 3197072 1.000000
106 2879359 1.000000
106 3733839 1.000000
114 1753819 1.000000
114 2037473 1.000000
114 4517320 1.000000
114 4517320 1.000000
114 2037473 1.000000
114 1753819 1.000000
114 1753819 1.000000
114 2037473 1.000000
114 4517320 1.000000
114 4517320 1.000000
114 2037473 1.000000
114 1753819 1.000000
114 1753819 1.000000
114 2037473 1.000000
114 4517320 1.000000
114 4517320 1.000000
114 2037473 1.000000
114 1753819 1.000000
114 1753819 1.000000
114 2037473 1.000000
114 4517320 1.000000
114 4517320 1.000000
114 2037473 1.000000
114 1753819 1.000000
114 4517320 1.000000
114 1753819 1.000000
114 2037473 1.000000
128 4558404 1.000000
128 2542589 1.000000
128 2097297 1.000000
128 2511197 1.000000
128 2097297 1.000000
128 4558404 1.000000
128 2511197 1.000000
128 2542589 1.000000
128 2097297 1.000000
128 2542589 1.000000
128 2511197 1.000000
128 4558404 1.000000
128 2542589 1.000000
128 4558404 1.000000
128 2097297 1.000000
128 2873364 1.000000
128 2542589 1.000000
128 2097297 1.000000
128 4558404 1.000000
128 2097297 1.000000
128 2542589 1.000000
128 4558404 1.000000
138 1353233 1.000000
143 2499850 1.000000
143 4977446 1.000000
143 2921778 1.000000
143 2499850 1.000000
143 3770306 1.000000
143 1405452 1.000000
143 2499850 1.000000
143 2921778 1.000000
143 4977446 1.000000
143 1064327 1.000000
143 4977446 1.000000
143 2921778 1.000000
143 2499850 1.000000
143 1405452 1.000000
143 3770306 1.000000
143 3315180 1.000000
143 5581803 1.000000
143 4314604 1.000000
143 3895523 1.000000
143 2832920 1.000000
143 2499850 1.000000
143 4977446 1.000000
143 5566832 1.000000
143 2499850 1.000000
143 4977446 1.000000
143 2832920 1.000000
143 4977446 1.000000
143 1064327 1.000000
143 2499850 1.000000
143 2921778 1.000000
143 3770306 1.000000
143 4533656 1.000000
143 3895523 1.000000
143 2828612 1.000000
143 2499850 1.000000
143 2499850 1.000000
143 308447 1.000000
143 2499850 1.000000
143 4799862 1.000000
150 4339842 1.000000
150 1758205 1.000000
150 1338088 1.000000
150 1982261 1.000000
150 584571 1.000000
150 4339842 1.000000
150 84427 1.000000
150 4998249 1.000000
150 4339842 1.000000
150 575891 1.000000
150 4339842 1.000000
150 2391414 1.000000
150 4339842 1.000000
150 2391414 1.000000
150 4469232 1.000000
150 1771061 1.000000
150 575891 1.000000
150 1771061 1.000000
150 2391414 1.000000
150 4339842 1.000000
150 185335 1.000000
150 4998249 1.000000
150 4339842 1.000000
150 4469232 1.000000
150 5058218 1.000000
150 1982261 1.000000
150 575891 1.000000
150 3002173 1.000000
150 4339842 1.000000
150 2391414 1.000000
150 4214296 1.000000
150 4339842 1.000000
150 2391414 1.000000
150 584571 1.000000
150 637234 1.000000
150 4214296 1.000000
150 575891 1.000000
152 1094151 1.000000
152 1094151 1.000000
152 1094151 1.000000
152 1094151 1.000000
152 1094151 1.000000
152 1094151 1.000000
152 1094151 1.000000
152 1094151 1.000000
152 1094151 1.000000
152 1094151 1.000000
152 1094151 1.000000
152 1094151 1.000000
152 1094151 1.000000
152 1094151 1.000000
156 1078266 1.000000
170 1686371 1.000000
170 1686371 1.000000
170 1686371 1.000000
170 1686371 1.000000
170 1686371 1.000000
170 1686371 1.000000
194 2878180 1.000000
194 2878180 1.000000
194 2878180 1.000000
194 2878180 1.000000
206 1227477 1.000000
211 4987964 1.000000
211 4577755 1.000000
211 4577755 1.000000
211 4987964 1.000000
211 4577755 1.000000
211 4987964 1.000000
211 4577755 1.000000
211 4987964 1.000000
214 639977 1.000000
214 4754667 1.000000
214 4531661 1.000000
216 2065737 1.000000
216 2065737 1.000000
216 2065737 1.000000
216 2065737 1.000000
216 2065737 1.000000
216 2065737 1.000000
216 2065737 1.000000
216 2065737 1.000000
216 2065737 1.000000
216 2065737 1.000000
216 2065737 1.000000
216 2065737 1.000000
216 2065737 1.000000
216 2065737 1.000000
216 2065737 1.000000
216 2065737 1.000000
216 2065737 1.000000
216 2065737 1.000000
216 2065737 1.000000
216 2065737 1.000000
216 2065737 1.000000
216 2065737 1.000000
216 2065737 1.000000
216 2065737 1.000000
216 2065737 1.000000
216 2065737 1.000000
216 2065737 1.000000
216 2065737 1.000000
216 2065737 1.000000
216 2065737 1.000000
216 2065737 1.000000
216 2065737 1.000000
216 2065737 1.000000
216 2065737 1.000000
228 2949336 1.000000
228 2949336 1.000000
228 2949336 1.000000
228 2949336 1.000000
228 2949336 1.000000
228 2949336 1.000000
249 3756431 1.000000
255 1193189 1.000000
255 4589036 1.000000
255 2619572 1.000000
255 4960095 1.000000
255 1881859 1.000000
255 2619572 1.000000
272 2383622 1.000000
272 2007907 1.000000
272 5150654 1.000000
272 5379701 1.000000
272 5379701 1.000000
272 5150654 1.000000
272 4761299 1.000000
272 1497892 1.000000
272 3406316 1.000000
272 1244166 1.000000
272 2867415 1.000000
272 743361 1.000000
272 3144011 1.000000
272 2254318 1.000000
272 2867415 1.000000
272 3406316 1.000000
272 1497892 1.000000
272 5150654 1.000000
272 4761299 1.000000
272 1873489 1.000000
272 3012698 1.000000
272 2344503 1.000000
272 1769708 1.000000
272 3714644 1.000000
272 5038157 1.000000
272 1378525 1.000000
272 5395426 1.000000
272 3107121 1.000000
272 3567353 1.000000
272 648072 1.000000
272 1378525 1.000000
272 1621740 1.000000
272 3573087 1.000000
272 3808830 1.000000
272 4101726 1.000000
272 3808830 1.000000
272 5235805 1.000000
272 1286203 1.000000
272 2857416 1.000000
278 667645 1.000000
278 2199268 1.000000
278 5422411 1.000000
278 2210363 1.000000
278 767706 1.000000
278 2210363 1.000000
278 667645 1.000000
278 2199268 1.000000
278 2210363 1.000000
278 2199268 1.000000
278 667645 1.000000
278 2210363 1.000000
278 667645 1.000000
278 2199268 1.000000
278 667645 1.000000
278 2210363 1.000000
278 2199268 1.000000
278 2199268 1.000000
278 667645 1.000000
278 725615 1.000000
278 2199268 1.000000
278 725615 1.000000
278 667645 1.000000
278 2210363 1.000000
278 767706 1.000000
278 2210363 1.000000
278 667645 1.000000
278 1922301 1.000000
278 2199268 1.000000
278 5422411 1.000000
299 464339 1.000000
299 2120554 1.000000
299 1218627 1.000000
299 1468935 1.000000
299 1931747 1.000000
301 438924 1.000000
301 3769196 1.000000
301 2733385 1.000000
301 3663015 1.000000
301 5392394 1.000000
320 233302 1.000000
328 3211512 1.000000
328 3211512 1.000000
328 3211512 1.000000
328 3211512 1.000000
328 3211512 1.000000
328 5293071 1.000000
328 5293071 1.000000
340 471355 1.000000
340 986035 1.000000
340 5447510 1.000000
340 1474007 1.000000
345 626402 1.000000
345 700333 1.000000
345 3525772 1.000000
345 700333 1.000000
345 778737 1.000000
345 700333 1.000000
345 700333 1.000000
345 700333 1.000000
345 626402 1.000000
345 700333 1.000000
345 626402 1.000000
345 700333 1.000000
345 778737 1.000000
345 3525772 1.000000
345 4339183 1.000000
345 4339183 1.000000
345 4339183 1.000000
345 4339183 1.000000
345 2308536 1.000000
345 700333 1.000000
345 4339183 1.000000
345 700333 1.000000
345 4339183 1.000000
345 700333 1.000000
345 3525772 1.000000
345 4339183 1.000000
345 4339183 1.000000
345 700333 1.000000
345 4339183 1.000000
345 3525772 1.000000
345 2308536 1.000000
345 700333 1.000000
345 2308536 1.000000
345 700333 1.000000
345 4339183 1.000000
345 626402 1.000000
345 700333 1.000000
345 700333 1.000000
345 4339183 1.000000
345 700333 1.000000
345 626402 1.000000
345 700333 1.000000
345 700333 1.000000
345 626402 1.000000
345 2308536 1.000000
345 778737 1.000000
345 700333 1.000000
345 700333 1.000000
353 4798601 1.000000
353 617680 1.000000
353 5569935 1.000000
353 5470275 1.000000
353 1914202 1.000000
356 5048140 1.000000
356 5048140 1.000000
356 1637139 1.000000
356 5048140 1.000000
356 5048140 1.000000
356 1637139 1.000000
356 1637139 1.000000
356 5048140 1.000000
356 5048140 1.000000
356 5048140 1.000000
356 5048140 1.000000
356 5048140 1.000000
356 5048140 1.000000
356 1637139 1.000000
356 1637139 1.000000
356 5048140 1.000000
356 5048140 1.000000
356 1637139 1.000000
356 1637139 1.000000
356 5048140 1.000000
376 451885 1.000000
376 2634280 1.000000
376 4323888 1.000000
384 2783388 1.000000
384 4642852 1.000000
384 4642852 1.000000
384 2783388 1.000000
384 4642852 1.000000
384 4642852 1.000000
384 4642852 1.000000
384 4642852 1.000000
384 4642852 1.000000
384 4642852 1.000000
384 4642852 1.000000
384 4642852 1.000000
384 4642852 1.000000
384 4642852 1.000000
384 4642852 1.000000
407 1848163 1.000000
407 1703649 1.000000
407 605059 1.000000
407 1703649 1.000000
407 1848163 1.000000
407 1848163 1.000000
407 1703649 1.000000
407 2368015 1.000000
407 2368015 1.000000
407 1703649 1.000000
407 1848163 1.000000
407 5383759 1.000000
407 1703649 1.000000
407 2368015 1.000000
407 1703649 1.000000
407 2368015 1.000000
407 1848163 1.000000
415 823754 1.000000
415 3897251 1.000000
415 3897251 1.000000
415 3897251 1.000000
415 3897251 1.000000
415 3897251 1.000000
415 823754 1.000000
415 662176 1.000000
415 3897251 1.000000
415 823754 1.000000
415 662176 1.000000
415 3897251 1.000000
415 823754 1.000000
415 662176 1.000000
415 3897251 1.000000
415 662176 1.000000
415 823754 1.000000
415 823754 1.000000
415 662176 1.000000
415 3897251 1.000000
415 662176 1.000000
415 823754 1.000000
415 3897251 1.000000
424 1637220 1.000000
424 375073 1.000000
424 1264503 1.000000
424 372393 1.000000
424 2550792 1.000000
424 4155596 1.000000
424 3365679 1.000000
424 124758 1.000000
424 3156836 1.000000
424 4057603 1.000000
424 3626158 1.000000
424 5052877 1.000000
424 1027342 1.000000
424 4152684 1.000000
424 752242 1.000000
424 3156836 1.000000
424 2313166 1.000000
424 750682 1.000000
424 3156836 1.000000
424 375073 1.000000
424 4152684 1.000000
424 4057603 1.000000
424 4916848 1.000000
424 5052877 1.000000
424 3156836 1.000000
424 124758 1.000000
424 1637220 1.000000
424 2550792 1.000000
424 372393 1.000000
424 2167401 1.000000
424 1027342 1.000000
424 2313166 1.000000
424 3626158 1.000000
424 752242 1.000000
424 1264503 1.000000
424 1464982 1.000000
424 4234713 1.000000
424 1975851 1.000000
424 2398684 1.000000
424 5607240 1.000000
424 3156836 1.000000
424 5046752 1.000000
424 124758 1.000000
424 5052877 1.000000
424 2167401 1.000000
424 375073 1.000000
424 4057603 1.000000
424 2313166 1.000000
424 2550792 1.000000
424 1264503 1.000000
424 3156836 1.000000
424 4234713 1.000000
424 372393 1.000000
424 752242 1.000000
424 1027342 1.000000
424 3626158 1.000000
424 1464982 1.000000
424 4152684 1.000000
424 750682 1.000000
424 4916848 1.000000
424 3156836 1.000000
424 2321566 1.000000
424 2321566 1.000000
424 5046752 1.000000
424 3156836 1.000000
424 124758 1.000000
424 4057603 1.000000
424 4152684 1.000000
424 1174578 1.000000
424 1637220 1.000000
424 375073 1.000000
424 5081072 1.000000
424 2477500 1.000000
424 3626158 1.000000
424 752242 1.000000
424 1264503 1.000000
424 2167401 1.000000
424 372393 1.000000
424 1027342 1.000000
424 750682 1.000000
424 4234713 1.000000
424 681474 1.000000
424 4155596 1.000000
424 1975851 1.000000
424 2550792 1.000000
426 1217993 1.000000
426 1217993 1.000000
426 1217993 1.000000
426 1217993 1.000000
426 1217993 1.000000
426 1217993 1.000000
426 1217993 1.000000
426 1217993 1.000000
426 1217993 1.000000
426 1217993 1.000000
426 1217993 1.000000
426 1217993 1.000000
430 1134854 1.000000
430 902359 1.000000
430 4834194 1.000000
430 2259804 1.000000
430 3936237 1.000000
433 3999473 1.000000
433 3999473 1.000000
447 2202436 1.000000
447 2202436 1.000000
447 2202436 1.000000
447 2202436 1.000000
447 2202436 1.000000
447 2202436 1.000000
447 2202436 1.000000
447 2202436 1.000000
447 2202436 1.000000
447 2202436 1.000000
447 2202436 1.000000
447 2202436 1.000000
447 2202436 1.000000
447 2202436 1.000000
447 2202436 1.000000
447 2202436 1.000000
447 2202436 1.000000
447 2202436 1.000000
447 2202436 1.000000
447 2202436 1.000000
447 2202436 1.000000
447 2202436 1.000000
447 2202436 1.000000
